"VISION_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","ƒ´∏ﬁ∂Û ¡æ«’ ∞·∞˙","¿Œº≠∆Æ NG »Æ¿Œ","∞®«’∫Œ ∞·∞˙","ƒ≥∫Ò∆º ∞·∞˙","¡¢√À∫Œ ∞∏_01","¡¢√À∫Œ ∞∏_02","¡¢√À∫Œ ∞∏_03","¡¢√À∫Œ ∞∏_04","¡¢√À∫Œ ∞∏_05","¡¢√À∫Œ ∞∏_06","¡¢√À∫Œ ∞∏_07","¡¢√À∫Œ ∞∏_08","¡¢√À∫Œ ∞∏_09","¡¢√À∫Œ ∞∏_10","¡¢√À∫Œ ∞∏_11","¡¢√À∫Œ ∞∏_12","¡¢√À∫Œ ∞∏_13","¡¢√À∫Œ ∞∏_14","¡¢√À∫Œ ∞∏_15","¡¢√À∫Œ ∞∏_16","¡¢√À∫Œ ∞∏_17","¡¢√À∫Œ ∞∏_18","¡¢√À∫Œ ∞∏_19","¡¢√À∫Œ ∞∏_20","¡¢√À∫Œ ∞∏_21","¡¢√À∫Œ ∞∏_22","¡¢√À∫Œ ∞∏_23","¡¢√À∫Œ ∞∏_24","¡¢√À∫Œ ∞∏_25","¡¢√À∫Œ ∞∏_26","¡¢√À∫Œ ∞∏_27","¡¢√À∫Œ ∞∏_28","¡¢√À∫Œ ∞∏_29","¡¢√À∫Œ ∞∏_30","¡¢√À∫Œ ∞∏_31","¡¢√À∫Œ ∞∏_32","¡¢√À∫Œ ∞∏_33","¡¢√À∫Œ ∞∏_34","¡¢√À∫Œ ∞∏_35","¡¢√À∫Œ ∞∏_36","¡¢√À∫Œ ∞∏_37","¡¢√À∫Œ ∞∏_38","¡¢√À∫Œ ∞∏_39","¡¢√À∫Œ ∞∏_40","¡¢√À∫Œ ∞∏_41","¡¢√À∫Œ ∞∏_42","¡¢√À∫Œ ∞∏_43","¡¢√À∫Œ ∞∏_44","¡¢√À∫Œ ∞∏_45","¡¢√À∫Œ ∞∏_46","¡¢√À∫Œ ∞∏_47","¡¢√À∫Œ ∞∏_48","¡¢√À∫Œ ∞∏_49","¡¢√À∫Œ ∞∏_50","¡¢√À∫Œ ∞∏_51","¡¢√À∫Œ ∞∏_52","¡¢√À∫Œ ∞∏_53","¡¢√À∫Œ ∞∏_54","¡¢√À∫Œ ∞∏_55","¡¢√À∫Œ ∞∏_56","¡¢√À∫Œ ∞∏_57","¡¢√À∫Œ ∞∏_58","¡¢√À∫Œ ∞∏_59","¡¢√À∫Œ ∞∏_60","¡¢√À∫Œ ∞∏_61","¡¢√À∫Œ ∞∏_62","¡¢√À∫Œ ∞∏_63","¡¢√À∫Œ ∞∏_64","¡¢√À∫Œ ∞∏_65","¡¢√À∫Œ ∞∏_66","¡¢√À∫Œ ∞∏_67","¡¢√À∫Œ ∞∏_68","¡¢√À∫Œ ∞∏_69","¡¢√À∫Œ ∞∏_70","¡¢√À∫Œ ∞∏_71","¡¢√À∫Œ ∞∏_72","¡¢√À∫Œ ∞∏_73","¡¢√À∫Œ ∞∏_74","¡¢√À∫Œ ∞∏_75","¡¢√À∫Œ ∞∏_76","¡¢√À∫Œ ∞∏_77","¡¢√À∫Œ ∞∏_78","≥ªø‹√¯ ∞®«’∫Œ_01","≥ªø‹√¯ ∞®«’∫Œ_02","≥ªø‹√¯ ∞®«’∫Œ_03","≥ªø‹√¯ ∞®«’∫Œ_04","≥ªø‹√¯ ∞®«’∫Œ_05","≥ªø‹√¯ ∞®«’∫Œ_06","≥ªø‹√¯ ∞®«’∫Œ_07","≥ªø‹√¯ ∞®«’∫Œ_08","≥ªø‹√¯ ∞®«’∫Œ_09","≥ªø‹√¯ ∞®«’∫Œ_10","≥ªø‹√¯ ∞®«’∫Œ_11","≥ªø‹√¯ ∞®«’∫Œ_12","≥ªø‹√¯ ∞®«’∫Œ_13","≥ªø‹√¯ ∞®«’∫Œ_14","≥ªø‹√¯ ∞®«’∫Œ_15","≥ªø‹√¯ ∞®«’∫Œ_16","≥ªø‹√¯ ∞®«’∫Œ_17","≥ªø‹√¯ ∞®«’∫Œ_18","≥ªø‹√¯ ∞®«’∫Œ_19","≥ªø‹√¯ ∞®«’∫Œ_20","≥ªø‹√¯ ∞®«’∫Œ_21","≥ªø‹√¯ ∞®«’∫Œ_22","≥ªø‹√¯ ∞®«’∫Œ_23","≥ªø‹√¯ ∞®«’∫Œ_24","≥ªø‹√¯ ∞®«’∫Œ_25","≥ªø‹√¯ ∞®«’∫Œ_26","≥ªø‹√¯ ∞®«’∫Œ_27","≥ªø‹√¯ ∞®«’∫Œ_28","≥ªø‹√¯ ∞®«’∫Œ_29","≥ªø‹√¯ ∞®«’∫Œ_30","≥ªø‹√¯ ∞®«’∫Œ_31","≥ªø‹√¯ ∞®«’∫Œ_32","≥ªø‹√¯ ∞®«’∫Œ_33","≥ªø‹√¯ ∞®«’∫Œ_34","≥ªø‹√¯ ∞®«’∫Œ_35","≥ªø‹√¯ ∞®«’∫Œ_36","≥ªø‹√¯ ∞®«’∫Œ_37","≥ªø‹√¯ ∞®«’∫Œ_38","≥ªø‹√¯ ∞®«’∫Œ_39","≥ªø‹√¯ ∞®«’∫Œ_40","≥ªø‹√¯ ∞®«’∫Œ_41","≥ªø‹√¯ ∞®«’∫Œ_42","≥ªø‹√¯ ∞®«’∫Œ_43","≥ªø‹√¯ ∞®«’∫Œ_44","≥ªø‹√¯ ∞®«’∫Œ_45","≥ªø‹√¯ ∞®«’∫Œ_46","≥ªø‹√¯ ∞®«’∫Œ_47","≥ªø‹√¯ ∞®«’∫Œ_48","≥ªø‹√¯ ∞®«’∫Œ_49","≥ªø‹√¯ ∞®«’∫Œ_50","≥ªø‹√¯ ∞®«’∫Œ_51","≥ªø‹√¯ ∞®«’∫Œ_52","≥ªø‹√¯ ∞®«’∫Œ_53","≥ªø‹√¯ ∞®«’∫Œ_54","≥ªø‹√¯ ∞®«’∫Œ_55","≥ªø‹√¯ ∞®«’∫Œ_56","≥ªø‹√¯ ∞®«’∫Œ_57","≥ªø‹√¯ ∞®«’∫Œ_58","≥ªø‹√¯ ∞®«’∫Œ_59","≥ªø‹√¯ ∞®«’∫Œ_60","≥ªø‹√¯ ∞®«’∫Œ_61","≥ªø‹√¯ ∞®«’∫Œ_62","≥ªø‹√¯ ∞®«’∫Œ_63","≥ªø‹√¯ ∞®«’∫Œ_64","≥ªø‹√¯ ∞®«’∫Œ_65","≥ªø‹√¯ ∞®«’∫Œ_66","≥ªø‹√¯ ∞®«’∫Œ_67","≥ªø‹√¯ ∞®«’∫Œ_68","≥ªø‹√¯ ∞®«’∫Œ_69","≥ªø‹√¯ ∞®«’∫Œ_70","≥ªø‹√¯ ∞®«’∫Œ_71","≥ªø‹√¯ ∞®«’∫Œ_72","≥ªø‹√¯ ∞®«’∫Œ_73","≥ªø‹√¯ ∞®«’∫Œ_74","≥ªø‹√¯ ∞®«’∫Œ_75","≥ªø‹√¯ ∞®«’∫Œ_76","≥ªø‹√¯ ∞®«’∫Œ_77","≥ªø‹√¯ ∞®«’∫Œ_78","»¶µÂ¥ŸøÓ ∞∏_01","»¶µÂ¥ŸøÓ ∞∏_02","DM60324","DM60326","DM60328","DM60330","DM60332","DM60334","DM60336","DM60338","DM60340","DM60342","DM60344","DM60346","DM60348","DM60350","DM60352","DM60354","DM60356","DM60358","DM60360","DM60362"
4430,2022/07/23,23:23:34,"C227220027      ","N227216007      ",1,1,1,234,232,230,229,231,228,229,228,228,228,227,228,234,233,228,229,231,228,227,229,230,230,227,226,232,233,229,229,231,230,229,229,230,230,227,227,233,234,229,239,236,237,239,239,238,236,241,243,234,236,239,238,236,235,236,239,237,235,240,241,233,236,239,238,237,237,237,238,237,236,239,243,233,236,240,239,235,237,1121,1118,1118,1118,1116,1115,1116,1116,1116,1117,1116,1117,1116,1116,1113,1113,1115,1114,1114,1115,1115,1117,1116,1113,1112,1113,1112,1113,1114,1114,1114,1115,1117,1118,1117,1119,1119,1118,1120,681,683,683,684,680,684,684,679,678,686,688,685,677,680,682,682,678,682,683,679,678,684,688,683,675,678,679,681,677,681,682,680,678,685,689,686,680,683,685,1004,1003,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
4431,2022/07/23,23:23:34,"C227220027      ","N227216007      ",0,0,0,229,228,227,228,225,225,230,232,228,227,230,228,229,227,226,229,224,227,232,233,228,228,231,226,229,226,227,229,226,227,232,233,230,229,233,229,229,228,230,234,240,242,233,235,239,238,236,236,237,238,237,235,240,242,234,236,239,239,238,239,238,239,238,235,240,241,233,234,239,239,236,237,238,239,309,236,241,242,1119,1120,1119,1119,1117,1117,1115,1115,1114,1113,1114,1113,1113,1114,1112,1114,1115,1116,1114,1115,1114,1114,1115,1113,1114,1115,1114,1116,1114,1115,1115,1117,1116,1116,1117,1110,1119,1121,1121,688,683,680,688,690,686,678,680,682,681,677,682,681,678,676,681,687,682,675,677,678,681,677,680,680,678,676,684,687,683,677,679,681,682,679,619,685,682,681,988,997,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
4432,2022/07/23,23:23:35,"C227220027      ","N227216007      ",0,1,0,233,234,227,230,229,226,227,226,227,225,222,225,230,230,227,226,229,227,225,226,227,228,223,224,230,232,229,226,229,228,228,227,230,229,226,226,229,231,227,240,237,238,237,239,239,236,241,242,234,234,238,237,236,237,236,239,238,236,240,242,234,235,238,240,237,237,237,239,239,236,241,243,233,236,241,239,238,237,1120,1117,1116,1114,1114,1112,1114,1114,1111,1113,1111,1111,1111,1111,1111,1109,1111,1109,1109,1110,1109,1112,1108,1109,1110,1110,1110,1109,1109,1110,1110,1111,1112,1113,1114,1116,1116,1118,1116,683,685,685,686,681,685,683,680,677,685,689,684,676,677,678,679,676,680,680,676,673,681,684,680,673,675,676,678,674,678,678,675,674,681,687,683,677,681,683,1007,1001,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
4433,2022/07/23,23:23:35,"C227220027      ","N227216007      ",1,1,1,231,229,230,229,226,226,233,232,228,228,231,228,229,228,228,229,224,226,233,234,227,229,232,229,229,228,228,231,226,227,232,232,230,230,231,230,230,227,229,235,239,240,230,230,237,236,233,234,236,236,235,233,238,240,232,233,239,237,235,236,237,237,237,235,239,242,234,236,239,238,237,238,238,238,238,236,240,244,1119,1119,1118,1118,1113,1117,1115,1115,1114,1114,1114,1112,1113,1113,1113,1114,1113,1114,1114,1114,1113,1113,1113,1112,1113,1114,1113,1116,1114,1115,1113,1114,1115,1115,1116,1115,1117,1117,1119,688,684,680,689,692,687,679,682,683,683,679,684,682,680,677,683,687,683,678,678,680,681,677,682,680,678,676,682,686,683,675,678,680,680,678,682,683,682,681,1008,1006,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
4434,2022/07/23,23:23:35,"C227220027      ","N227216007      ",0,0,0,233,233,229,229,231,229,229,228,229,230,227,227,235,232,229,230,232,230,229,228,231,230,226,228,234,232,230,231,233,231,231,229,228,229,225,227,234,234,231,238,236,236,238,238,236,235,240,241,233,235,239,237,236,237,238,238,239,236,240,242,234,236,240,239,236,237,238,238,238,236,239,241,233,235,307,238,237,237,1121,1119,1119,1118,1117,1115,1116,1116,1116,1118,1116,1116,1116,1116,1115,1114,1116,1115,1115,1116,1116,1117,1116,1115,1113,1114,1114,1114,1115,1114,1115,1115,1115,1119,1117,1111,1120,1120,1121,684,684,686,686,682,686,685,682,680,687,690,686,679,681,681,682,679,681,682,680,677,684,689,682,675,678,678,680,677,680,681,680,678,686,690,622,681,683,684,1006,1000,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
4435,2022/07/23,23:23:36,"C227220027      ","N227216007      ",0,0,0,229,227,228,228,224,226,232,233,228,227,231,229,229,230,227,230,226,230,231,233,229,228,231,229,229,228,226,231,224,228,233,234,231,230,233,231,230,230,229,236,239,241,232,234,238,238,236,236,237,238,237,235,239,241,232,234,239,239,236,238,238,237,237,235,240,241,232,235,239,238,235,237,239,238,309,234,239,240,1120,1120,1117,1118,1116,1116,1114,1113,1113,1113,1114,1111,1113,1114,1113,1114,1115,1115,1115,1114,1113,1113,1114,1112,1113,1115,1114,1116,1114,1116,1115,1116,1116,1115,1117,1109,1117,1120,1121,688,685,680,688,689,684,678,679,680,680,676,680,680,676,676,681,686,679,676,677,678,679,676,679,679,678,676,683,686,682,676,678,679,681,679,615,684,682,682,989,997,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
4436,2022/07/23,23:23:36,"C227220027      ","N227216007      ",0,1,0,234,232,226,228,231,226,227,227,227,227,222,225,232,232,228,224,230,225,228,227,227,229,223,225,232,231,230,228,230,229,229,228,229,228,223,226,230,231,227,239,238,239,237,239,239,236,241,242,234,237,241,239,238,238,239,240,240,238,242,243,234,236,240,238,237,237,239,239,239,236,239,242,233,237,241,240,237,236,1118,1118,1116,1114,1115,1112,1112,1112,1111,1114,1113,1112,1112,1112,1111,1111,1111,1109,1109,1110,1109,1111,1110,1109,1110,1112,1110,1111,1110,1110,1111,1110,1111,1114,1113,1115,1116,1115,1117,681,682,683,684,679,683,682,678,676,683,686,682,675,675,676,677,673,678,676,673,671,679,683,678,672,675,676,677,673,676,677,675,674,683,687,683,677,679,683,1013,1004,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
4437,2022/07/23,23:23:36,"C227220027      ","N227216007      ",1,1,1,230,225,227,227,224,225,231,232,228,227,231,226,227,228,228,228,224,225,232,232,229,228,231,227,228,228,228,229,226,226,231,232,228,229,230,229,230,228,227,236,240,241,233,235,240,238,236,237,235,238,237,235,240,242,232,234,239,237,236,237,236,238,238,236,241,243,232,234,238,238,234,235,236,237,237,235,239,241,1119,1118,1118,1119,1116,1116,1115,1115,1114,1111,1113,1111,1112,1113,1113,1114,1113,1114,1112,1114,1113,1112,1114,1112,1113,1114,1113,1114,1113,1113,1114,1113,1113,1114,1114,1115,1116,1117,1119,686,685,681,689,692,687,679,680,680,682,678,683,682,678,676,684,687,684,677,679,680,682,678,681,680,677,675,684,687,684,676,680,681,682,679,684,685,683,682,1012,1009,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
4438,2022/07/23,23:23:37,"C227220027      ","N227216007      ",0,0,0,232,231,229,229,230,228,228,227,228,227,224,227,231,231,227,228,231,229,227,229,229,230,226,227,232,232,230,230,232,229,229,228,230,230,226,226,233,233,230,240,236,237,238,239,238,236,241,242,234,236,240,238,237,237,238,239,239,237,241,243,234,235,240,239,238,239,239,239,238,237,242,243,236,237,309,241,239,239,1121,1120,1119,1118,1118,1115,1116,1117,1116,1118,1116,1117,1115,1116,1115,1114,1116,1115,1114,1117,1117,1118,1116,1113,1113,1114,1114,1115,1115,1114,1115,1116,1116,1119,1118,1112,1119,1120,1120,683,686,686,685,681,685,684,681,680,687,689,685,679,681,682,682,679,683,684,680,678,685,690,682,676,678,679,681,678,682,682,679,677,685,689,624,680,682,683,1005,1001,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
4439,2022/07/23,23:23:37,"C227220027      ","N227216007      ",0,0,0,229,228,229,227,226,227,231,234,228,229,230,228,228,229,225,229,225,228,232,233,229,229,231,230,228,228,229,230,226,227,231,233,230,229,232,229,229,230,229,237,241,243,233,234,239,238,235,234,236,238,236,235,238,241,234,236,239,238,238,238,237,238,238,235,240,241,232,234,238,238,237,237,237,238,307,235,240,241,1120,1120,1117,1119,1116,1116,1115,1114,1112,1113,1113,1112,1113,1112,1113,1115,1115,1116,1113,1114,1114,1113,1115,1112,1113,1114,1114,1115,1114,1115,1115,1116,1116,1115,1116,1109,1118,1121,1122,686,683,679,688,690,683,676,678,680,680,677,681,680,677,677,680,686,681,674,676,679,680,677,680,680,678,676,682,687,682,677,678,680,682,679,618,685,683,682,993,999,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
4440,2022/07/23,23:23:37,"C227220027      ","N227216007      ",0,1,0,233,233,228,224,229,227,224,226,227,227,222,225,232,231,228,228,230,228,229,227,228,228,224,226,231,231,227,228,231,228,229,228,229,230,225,226,230,232,228,238,235,237,237,238,239,237,239,243,234,235,239,238,236,237,237,239,239,237,241,243,235,236,239,239,236,238,238,239,238,237,241,243,235,237,240,238,237,237,1118,1115,1115,1114,1113,1111,1111,1112,1110,1112,1110,1113,1112,1110,1111,1110,1110,1109,1110,1110,1110,1112,1110,1109,1109,1110,1109,1110,1110,1110,1111,1112,1112,1114,1114,1115,1116,1117,1118,682,685,684,686,681,683,682,679,676,684,688,683,675,677,677,677,673,678,676,674,671,679,682,678,672,674,675,677,673,678,677,675,673,681,687,683,678,680,683,1012,1008,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
4441,2022/07/23,23:23:38,"C227220027      ","N227216007      ",1,1,1,230,228,227,225,222,225,232,231,227,226,224,227,226,226,225,227,224,225,231,232,229,229,230,229,227,226,227,226,226,226,232,232,229,229,231,229,229,229,228,236,241,241,233,235,239,238,235,234,237,238,237,235,239,241,232,234,237,237,235,235,236,237,236,234,239,242,231,234,238,238,235,237,235,236,237,233,238,240,1119,1119,1117,1116,1114,1116,1115,1115,1111,1113,1112,1111,1113,1112,1113,1114,1112,1112,1113,1113,1112,1113,1114,1112,1111,1113,1113,1114,1114,1115,1114,1115,1114,1113,1115,1115,1116,1118,1119,686,684,681,689,692,686,679,681,682,682,679,683,682,679,678,684,689,685,677,679,681,681,679,682,680,679,677,684,688,685,676,680,681,683,681,685,685,683,682,1006,1007,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
4442,2022/07/23,23:23:38,"C227220027      ","N227216007      ",0,0,0,234,234,231,228,229,228,229,228,229,229,217,227,233,229,228,229,232,229,228,229,229,230,225,228,233,233,230,229,231,228,230,229,230,231,228,227,232,232,229,239,237,238,238,240,238,236,240,242,233,235,239,238,235,238,237,239,239,236,240,242,234,236,240,238,237,238,238,238,238,236,240,242,234,236,304,240,238,238,1121,1120,1119,1117,1118,1116,1116,1117,1118,1119,1114,1117,1115,1115,1116,1114,1116,1115,1116,1116,1116,1117,1116,1115,1113,1114,1114,1113,1114,1113,1114,1116,1117,1118,1117,1112,1120,1120,1121,681,684,685,685,682,685,684,682,680,688,693,686,679,682,682,682,679,682,684,681,679,685,690,683,677,680,679,681,678,683,682,681,679,686,691,622,681,684,685,1005,1001,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
4443,2022/07/23,23:23:38,"C227220027      ","N227216007      ",0,0,0,230,229,228,230,223,227,233,234,230,228,230,227,228,228,229,231,227,228,234,234,229,229,231,230,230,228,229,230,225,229,232,234,230,230,232,230,230,230,230,236,241,241,234,235,239,238,237,237,237,238,237,236,241,242,233,235,240,239,238,238,238,238,237,235,238,241,232,235,238,239,236,237,238,238,307,235,241,241,1121,1121,1118,1119,1116,1118,1116,1116,1115,1115,1115,1113,1114,1114,1115,1116,1116,1117,1115,1115,1114,1115,1116,1113,1114,1114,1115,1116,1116,1116,1116,1116,1117,1117,1118,1110,1119,1121,1120,685,682,679,685,688,683,676,677,679,681,676,681,680,676,675,681,686,681,675,676,678,680,677,680,681,678,675,683,687,683,676,679,680,682,679,617,685,683,682,992,996,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
4444,2022/07/23,23:23:39,"C227220027      ","N227216007      ",0,1,0,232,232,228,228,228,227,229,226,227,226,224,224,230,231,229,225,229,227,228,227,228,225,223,224,233,233,227,226,231,229,230,229,229,230,226,228,227,230,226,239,237,238,237,240,239,236,240,243,234,236,240,238,237,238,236,239,239,236,240,243,235,235,240,240,238,238,239,240,240,237,242,244,235,237,241,240,238,238,1119,1118,1116,1115,1115,1112,1112,1113,1112,1114,1111,1113,1111,1110,1111,1108,1110,1107,1110,1109,1109,1112,1109,1108,1110,1111,1110,1111,1111,1111,1111,1112,1112,1115,1114,1115,1116,1117,1117,683,684,685,686,681,684,683,679,677,685,687,683,676,678,677,679,675,679,679,675,673,680,683,679,671,674,676,677,673,677,676,674,672,680,686,681,677,680,682,1008,1003,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
4445,2022/07/23,23:23:39,"C227220027      ","N227216007      ",1,1,1,230,228,230,229,224,227,234,233,229,227,230,224,229,228,228,228,223,227,232,233,228,227,229,229,229,226,228,229,227,227,232,233,229,229,231,229,230,229,228,237,239,240,233,237,239,239,236,238,236,238,237,235,241,242,234,235,239,238,236,238,237,238,237,236,240,243,233,235,239,239,235,237,235,238,237,234,239,242,1120,1120,1118,1119,1117,1115,1116,1115,1114,1112,1114,1111,1113,1113,1113,1115,1113,1114,1114,1114,1114,1112,1113,1112,1113,1113,1114,1114,1113,1114,1115,1115,1115,1114,1116,1116,1117,1118,1119,685,682,679,686,687,684,676,678,680,681,676,681,681,677,675,683,686,682,675,678,680,681,677,681,680,677,676,684,686,683,677,679,681,683,679,684,685,683,682,1007,1006,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
4446,2022/07/23,23:23:39,"C227220027      ","N227216007      ",0,0,0,233,232,229,227,231,229,229,228,230,229,225,226,235,234,229,228,230,227,231,227,230,230,227,229,234,234,229,229,232,230,231,230,231,232,228,229,233,234,229,240,237,237,238,240,239,236,242,243,234,237,240,239,237,238,238,240,239,236,241,243,234,237,241,241,237,239,238,239,239,237,241,243,233,237,312,239,238,239,1122,1119,1118,1116,1117,1115,1116,1115,1116,1117,1116,1117,1116,1115,1115,1114,1116,1113,1116,1115,1116,1117,1115,1114,1113,1114,1114,1112,1114,1114,1115,1116,1116,1116,1117,1112,1120,1120,1121,680,682,683,685,680,683,682,679,676,685,687,684,676,679,679,680,676,679,681,678,676,683,686,681,674,676,676,679,676,680,680,678,676,683,687,621,679,681,683,1005,1002,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
4447,2022/07/23,23:23:39,"C227220027      ","N227216007      ",1,1,1,228,227,228,229,225,224,232,233,230,228,231,228,229,229,228,229,224,227,231,233,230,229,232,229,230,228,229,230,223,228,234,234,232,231,233,230,231,230,230,236,242,242,233,237,240,239,236,237,238,238,238,235,240,243,234,236,240,239,238,239,239,239,239,235,240,242,233,236,240,238,236,238,238,238,238,236,240,242,1120,1119,1117,1118,1115,1116,1115,1114,1114,1112,1112,1112,1111,1112,1112,1113,1114,1114,1113,1114,1113,1112,1113,1111,1111,1113,1112,1114,1114,1114,1114,1115,1115,1115,1116,1116,1117,1120,1122,687,681,678,687,688,683,677,678,677,677,674,678,679,674,673,678,684,680,673,675,676,677,674,677,677,676,672,679,685,680,674,676,677,679,676,680,681,680,680,986,993,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
4448,2022/07/23,23:23:40,"C227220027      ","N227216007      ",0,1,0,231,232,229,227,229,227,227,227,228,227,224,222,231,231,228,226,228,228,228,227,228,229,225,225,227,232,231,228,230,227,229,229,229,230,226,227,229,231,227,239,237,237,238,239,239,237,241,242,233,235,239,238,237,237,238,239,239,237,241,243,235,236,239,239,237,238,237,239,239,236,240,242,235,238,240,240,239,238,1117,1118,1116,1116,1114,1112,1113,1113,1111,1114,1112,1112,1112,1112,1111,1110,1110,1109,1109,1109,1109,1112,1109,1109,1110,1109,1110,1110,1110,1109,1110,1112,1112,1114,1115,1116,1116,1118,1118,681,684,684,685,680,684,683,678,676,684,687,683,675,677,678,678,674,678,676,674,671,679,682,678,672,674,675,677,672,676,677,674,673,680,684,682,677,679,682,1008,1006,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
4449,2022/07/23,23:23:40,"C227220027      ","N227216007      ",0,0,0,230,228,228,228,225,225,228,231,228,227,231,226,228,227,226,229,225,225,233,232,228,229,229,226,229,228,227,229,223,226,233,233,230,229,230,229,229,229,229,238,241,242,233,234,239,238,236,236,237,238,238,235,240,240,233,235,239,238,236,237,236,238,237,235,240,242,233,235,239,238,238,237,238,238,312,235,241,243,1120,1119,1118,1118,1116,1117,1115,1114,1113,1112,1113,1111,1113,1113,1113,1114,1113,1114,1114,1115,1113,1113,1113,1112,1114,1114,1114,1115,1114,1115,1115,1115,1115,1115,1115,1110,1116,1119,1120,685,683,680,688,691,687,679,680,681,682,677,682,682,679,677,683,688,685,677,679,681,681,678,681,681,677,676,683,687,683,676,679,681,682,679,619,684,681,680,1010,1004,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
4450,2022/07/23,23:23:40,"C227220027      ","N227216007      ",1,1,1,231,232,229,228,230,228,230,228,228,229,226,226,234,233,230,229,233,228,229,228,229,230,226,226,235,234,231,231,232,230,229,230,229,231,227,228,232,234,231,238,236,237,237,238,239,235,240,242,234,236,240,238,236,237,238,239,239,236,239,243,235,237,241,240,239,239,238,240,240,237,241,243,234,236,241,240,238,238,1121,1120,1118,1117,1116,1115,1116,1117,1117,1117,1115,1116,1115,1115,1114,1115,1115,1114,1115,1114,1115,1117,1116,1114,1114,1115,1113,1113,1114,1113,1114,1116,1116,1118,1117,1118,1118,1120,1121,684,685,685,686,682,685,684,681,679,687,688,685,678,680,681,682,677,681,682,678,677,684,688,682,674,677,676,680,675,680,680,678,676,684,689,685,679,682,683,1006,1001,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
4451,2022/07/23,23:23:41,"C227220027      ","N227216007      ",0,0,0,230,229,227,229,226,226,232,234,229,228,232,228,229,227,228,229,226,227,232,232,230,229,232,229,228,228,227,229,225,228,234,233,231,230,232,229,230,229,230,236,240,241,234,236,239,238,234,236,238,238,238,236,239,243,233,237,239,238,237,238,238,238,239,235,240,242,232,235,238,238,236,236,236,240,311,235,240,241,1120,1120,1117,1119,1116,1116,1115,1113,1113,1113,1113,1113,1113,1112,1113,1114,1115,1115,1114,1114,1113,1115,1114,1112,1113,1114,1113,1115,1114,1114,1115,1115,1114,1115,1117,1110,1118,1120,1120,686,682,680,686,688,683,675,677,680,679,675,680,680,676,675,681,685,683,675,677,678,680,676,679,679,676,675,683,685,681,675,679,680,682,679,619,685,682,682,987,995,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
4452,2022/07/23,23:23:41,"C227220027      ","N227216007      ",0,1,0,234,234,230,228,230,228,227,227,228,227,225,223,232,232,228,229,231,229,228,227,227,228,224,225,232,231,229,227,230,229,229,229,229,230,226,227,229,231,228,241,239,238,239,240,240,237,242,242,234,236,241,240,238,237,239,239,240,236,242,243,234,237,241,240,237,238,237,239,238,235,241,242,234,237,239,240,238,237,1120,1119,1117,1116,1115,1112,1112,1112,1112,1113,1111,1112,1113,1112,1110,1112,1110,1110,1108,1110,1110,1111,1110,1111,1111,1109,1111,1109,1110,1109,1108,1111,1111,1114,1114,1115,1116,1117,1117,680,681,683,684,679,683,681,677,675,683,686,681,675,676,677,678,674,679,677,674,672,679,683,679,672,673,675,677,673,676,676,673,673,682,687,683,677,680,682,1010,1007,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
4453,2022/07/23,23:23:41,"C227220027      ","N227216007      ",0,1,0,230,226,229,228,226,224,233,231,230,229,229,230,228,226,228,228,226,226,233,233,230,228,231,229,230,228,230,230,225,227,233,233,229,228,232,230,228,229,227,236,240,241,232,235,239,238,235,238,237,237,237,235,240,242,233,235,239,238,235,237,236,237,239,236,240,242,234,235,240,239,237,239,239,239,307,236,241,242,1119,1118,1117,1119,1116,1116,1116,1114,1115,1113,1113,1112,1113,1113,1113,1115,1114,1114,1114,1114,1114,1112,1114,1114,1113,1114,1114,1115,1114,1115,1114,1116,1116,1116,1117,1106,1116,1119,1119,687,684,681,689,691,687,679,681,682,682,679,682,681,679,676,684,687,683,677,680,679,681,678,680,680,678,675,681,687,682,675,677,679,682,677,616,683,680,679,1007,1006,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
