"VISION_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","ƒ´∏ﬁ∂Û ¡æ«’ ∞·∞˙","¿Œº≠∆Æ NG »Æ¿Œ","∞®«’∫Œ ∞·∞˙","ƒ≥∫Ò∆º ∞·∞˙","¡¢√À∫Œ ∞∏_01","¡¢√À∫Œ ∞∏_02","¡¢√À∫Œ ∞∏_03","¡¢√À∫Œ ∞∏_04","¡¢√À∫Œ ∞∏_05","¡¢√À∫Œ ∞∏_06","¡¢√À∫Œ ∞∏_07","¡¢√À∫Œ ∞∏_08","¡¢√À∫Œ ∞∏_09","¡¢√À∫Œ ∞∏_10","¡¢√À∫Œ ∞∏_11","¡¢√À∫Œ ∞∏_12","¡¢√À∫Œ ∞∏_13","¡¢√À∫Œ ∞∏_14","¡¢√À∫Œ ∞∏_15","¡¢√À∫Œ ∞∏_16","¡¢√À∫Œ ∞∏_17","¡¢√À∫Œ ∞∏_18","¡¢√À∫Œ ∞∏_19","¡¢√À∫Œ ∞∏_20","¡¢√À∫Œ ∞∏_21","¡¢√À∫Œ ∞∏_22","¡¢√À∫Œ ∞∏_23","¡¢√À∫Œ ∞∏_24","¡¢√À∫Œ ∞∏_25","¡¢√À∫Œ ∞∏_26","¡¢√À∫Œ ∞∏_27","¡¢√À∫Œ ∞∏_28","¡¢√À∫Œ ∞∏_29","¡¢√À∫Œ ∞∏_30","¡¢√À∫Œ ∞∏_31","¡¢√À∫Œ ∞∏_32","¡¢√À∫Œ ∞∏_33","¡¢√À∫Œ ∞∏_34","¡¢√À∫Œ ∞∏_35","¡¢√À∫Œ ∞∏_36","¡¢√À∫Œ ∞∏_37","¡¢√À∫Œ ∞∏_38","¡¢√À∫Œ ∞∏_39","¡¢√À∫Œ ∞∏_40","¡¢√À∫Œ ∞∏_41","¡¢√À∫Œ ∞∏_42","¡¢√À∫Œ ∞∏_43","¡¢√À∫Œ ∞∏_44","¡¢√À∫Œ ∞∏_45","¡¢√À∫Œ ∞∏_46","¡¢√À∫Œ ∞∏_47","¡¢√À∫Œ ∞∏_48","¡¢√À∫Œ ∞∏_49","¡¢√À∫Œ ∞∏_50","¡¢√À∫Œ ∞∏_51","¡¢√À∫Œ ∞∏_52","¡¢√À∫Œ ∞∏_53","¡¢√À∫Œ ∞∏_54","¡¢√À∫Œ ∞∏_55","¡¢√À∫Œ ∞∏_56","¡¢√À∫Œ ∞∏_57","¡¢√À∫Œ ∞∏_58","¡¢√À∫Œ ∞∏_59","¡¢√À∫Œ ∞∏_60","¡¢√À∫Œ ∞∏_61","¡¢√À∫Œ ∞∏_62","¡¢√À∫Œ ∞∏_63","¡¢√À∫Œ ∞∏_64","¡¢√À∫Œ ∞∏_65","¡¢√À∫Œ ∞∏_66","¡¢√À∫Œ ∞∏_67","¡¢√À∫Œ ∞∏_68","¡¢√À∫Œ ∞∏_69","¡¢√À∫Œ ∞∏_70","¡¢√À∫Œ ∞∏_71","¡¢√À∫Œ ∞∏_72","¡¢√À∫Œ ∞∏_73","¡¢√À∫Œ ∞∏_74","¡¢√À∫Œ ∞∏_75","¡¢√À∫Œ ∞∏_76","¡¢√À∫Œ ∞∏_77","¡¢√À∫Œ ∞∏_78","≥ªø‹√¯ ∞®«’∫Œ_01","≥ªø‹√¯ ∞®«’∫Œ_02","≥ªø‹√¯ ∞®«’∫Œ_03","≥ªø‹√¯ ∞®«’∫Œ_04","≥ªø‹√¯ ∞®«’∫Œ_05","≥ªø‹√¯ ∞®«’∫Œ_06","≥ªø‹√¯ ∞®«’∫Œ_07","≥ªø‹√¯ ∞®«’∫Œ_08","≥ªø‹√¯ ∞®«’∫Œ_09","≥ªø‹√¯ ∞®«’∫Œ_10","≥ªø‹√¯ ∞®«’∫Œ_11","≥ªø‹√¯ ∞®«’∫Œ_12","≥ªø‹√¯ ∞®«’∫Œ_13","≥ªø‹√¯ ∞®«’∫Œ_14","≥ªø‹√¯ ∞®«’∫Œ_15","≥ªø‹√¯ ∞®«’∫Œ_16","≥ªø‹√¯ ∞®«’∫Œ_17","≥ªø‹√¯ ∞®«’∫Œ_18","≥ªø‹√¯ ∞®«’∫Œ_19","≥ªø‹√¯ ∞®«’∫Œ_20","≥ªø‹√¯ ∞®«’∫Œ_21","≥ªø‹√¯ ∞®«’∫Œ_22","≥ªø‹√¯ ∞®«’∫Œ_23","≥ªø‹√¯ ∞®«’∫Œ_24","≥ªø‹√¯ ∞®«’∫Œ_25","≥ªø‹√¯ ∞®«’∫Œ_26","≥ªø‹√¯ ∞®«’∫Œ_27","≥ªø‹√¯ ∞®«’∫Œ_28","≥ªø‹√¯ ∞®«’∫Œ_29","≥ªø‹√¯ ∞®«’∫Œ_30","≥ªø‹√¯ ∞®«’∫Œ_31","≥ªø‹√¯ ∞®«’∫Œ_32","≥ªø‹√¯ ∞®«’∫Œ_33","≥ªø‹√¯ ∞®«’∫Œ_34","≥ªø‹√¯ ∞®«’∫Œ_35","≥ªø‹√¯ ∞®«’∫Œ_36","≥ªø‹√¯ ∞®«’∫Œ_37","≥ªø‹√¯ ∞®«’∫Œ_38","≥ªø‹√¯ ∞®«’∫Œ_39","≥ªø‹√¯ ∞®«’∫Œ_40","≥ªø‹√¯ ∞®«’∫Œ_41","≥ªø‹√¯ ∞®«’∫Œ_42","≥ªø‹√¯ ∞®«’∫Œ_43","≥ªø‹√¯ ∞®«’∫Œ_44","≥ªø‹√¯ ∞®«’∫Œ_45","≥ªø‹√¯ ∞®«’∫Œ_46","≥ªø‹√¯ ∞®«’∫Œ_47","≥ªø‹√¯ ∞®«’∫Œ_48","≥ªø‹√¯ ∞®«’∫Œ_49","≥ªø‹√¯ ∞®«’∫Œ_50","≥ªø‹√¯ ∞®«’∫Œ_51","≥ªø‹√¯ ∞®«’∫Œ_52","≥ªø‹√¯ ∞®«’∫Œ_53","≥ªø‹√¯ ∞®«’∫Œ_54","≥ªø‹√¯ ∞®«’∫Œ_55","≥ªø‹√¯ ∞®«’∫Œ_56","≥ªø‹√¯ ∞®«’∫Œ_57","≥ªø‹√¯ ∞®«’∫Œ_58","≥ªø‹√¯ ∞®«’∫Œ_59","≥ªø‹√¯ ∞®«’∫Œ_60","≥ªø‹√¯ ∞®«’∫Œ_61","≥ªø‹√¯ ∞®«’∫Œ_62","≥ªø‹√¯ ∞®«’∫Œ_63","≥ªø‹√¯ ∞®«’∫Œ_64","≥ªø‹√¯ ∞®«’∫Œ_65","≥ªø‹√¯ ∞®«’∫Œ_66","≥ªø‹√¯ ∞®«’∫Œ_67","≥ªø‹√¯ ∞®«’∫Œ_68","≥ªø‹√¯ ∞®«’∫Œ_69","≥ªø‹√¯ ∞®«’∫Œ_70","≥ªø‹√¯ ∞®«’∫Œ_71","≥ªø‹√¯ ∞®«’∫Œ_72","≥ªø‹√¯ ∞®«’∫Œ_73","≥ªø‹√¯ ∞®«’∫Œ_74","≥ªø‹√¯ ∞®«’∫Œ_75","≥ªø‹√¯ ∞®«’∫Œ_76","≥ªø‹√¯ ∞®«’∫Œ_77","≥ªø‹√¯ ∞®«’∫Œ_78","»¶µÂ¥ŸøÓ ∞∏_01","»¶µÂ¥ŸøÓ ∞∏_02","DM60324","DM60326","DM60328","DM60330","DM60332","DM60334","DM60336","DM60338","DM60340","DM60342","DM60344","DM60346","DM60348","DM60350","DM60352","DM60354","DM60356","DM60358","DM60360","DM60362"
338,2022/07/23,09:53:48,"C227230020      ","N227226025      ",1,1,1,233,233,226,227,231,227,228,227,228,228,221,225,233,233,227,226,230,227,228,229,228,229,224,225,232,233,229,229,231,229,228,227,229,229,225,225,232,233,230,243,240,242,240,243,243,240,246,247,237,239,243,243,241,242,242,243,243,242,245,248,239,240,244,245,243,243,243,243,244,242,246,246,238,240,243,243,241,240,1120,1120,1118,1116,1116,1115,1115,1115,1115,1115,1115,1116,1114,1115,1113,1113,1113,1112,1113,1114,1114,1115,1115,1114,1114,1115,1113,1112,1113,1112,1113,1115,1115,1117,1116,1117,1118,1118,1118,681,686,685,685,680,684,681,678,676,685,688,684,674,678,679,679,675,680,677,675,674,682,686,681,674,676,676,677,673,678,678,676,674,684,688,684,678,680,683,981,994,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
339,2022/07/23,09:53:48,"C227230020      ","N227226025      ",1,1,1,229,227,226,226,221,224,231,231,226,227,229,225,226,227,226,227,224,226,218,231,229,229,231,225,226,226,227,228,224,225,231,232,228,226,230,227,228,227,228,241,245,246,239,240,243,244,243,242,242,243,243,242,245,247,238,240,244,245,244,245,244,245,245,241,244,248,238,240,243,244,241,243,241,244,245,241,246,247,1118,1118,1117,1118,1115,1115,1115,1115,1114,1113,1113,1111,1112,1113,1113,1113,1114,1114,1113,1113,1114,1112,1114,1111,1110,1111,1111,1113,1112,1112,1113,1114,1114,1111,1114,1115,1116,1119,1119,681,678,676,685,688,681,673,676,676,678,674,677,676,672,671,680,682,677,670,672,674,675,671,678,676,673,671,679,684,679,672,675,675,679,674,679,680,678,679,961,994,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
340,2022/07/23,09:53:48,"C227230020      ","N227226025      ",0,0,0,231,232,229,228,228,226,227,225,227,227,222,223,231,230,225,228,228,224,227,223,227,227,222,223,230,228,225,228,229,227,228,223,228,228,224,225,231,232,227,244,241,242,242,244,244,242,246,245,239,240,243,243,241,240,242,244,245,243,245,247,238,239,244,244,242,243,242,243,245,243,246,249,240,239,309,245,242,242,1118,1119,1118,1117,1115,1115,1114,1115,1114,1114,1112,1114,1112,1112,1109,1111,1111,1110,1111,1108,1110,1111,1110,1110,1110,1109,1110,1110,1110,1109,1110,1109,1112,1114,1114,1108,1116,1118,1118,681,685,683,685,679,683,681,678,675,684,687,682,674,678,678,677,673,677,675,673,670,680,684,678,669,673,673,674,670,674,672,672,670,679,685,624,674,679,681,987,999,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
341,2022/07/23,09:53:49,"C227230020      ","N227226025      ",1,1,1,228,225,226,226,222,224,230,229,226,226,229,223,225,226,226,228,222,225,230,229,227,226,229,227,225,226,226,228,220,225,231,230,227,227,228,227,229,226,227,241,244,248,238,239,243,242,240,242,242,243,243,239,245,246,237,238,243,242,239,241,241,243,243,241,245,247,238,240,243,244,241,242,241,243,242,240,245,248,1120,1119,1118,1118,1117,1117,1116,1115,1116,1115,1114,1114,1114,1114,1114,1114,1114,1115,1114,1114,1114,1114,1114,1112,1112,1113,1112,1114,1113,1113,1114,1114,1113,1114,1115,1115,1116,1118,1119,686,682,678,688,691,685,677,680,680,680,676,681,682,676,674,682,687,681,675,679,678,678,675,678,677,675,672,682,686,682,673,676,676,679,676,680,680,677,678,983,1002,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
342,2022/07/23,09:53:49,"C227230020      ","N227226025      ",0,0,0,233,234,229,231,231,227,229,230,229,229,225,227,233,234,228,228,228,227,229,227,230,229,225,226,230,233,228,230,230,227,229,229,229,229,225,226,232,233,229,243,241,241,242,244,244,242,246,244,237,239,242,244,241,242,242,244,244,241,245,249,239,241,245,245,242,243,243,244,244,242,246,248,240,241,309,245,242,243,1121,1120,1118,1117,1116,1115,1116,1115,1116,1118,1115,1115,1116,1115,1115,1114,1115,1114,1115,1115,1116,1117,1115,1115,1115,1115,1115,1115,1115,1114,1115,1117,1116,1118,1118,1111,1119,1120,1121,682,685,685,684,679,683,681,677,676,687,689,684,677,679,679,681,676,680,679,677,675,684,688,681,676,678,679,680,677,680,680,678,676,684,690,627,678,681,683,978,993,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
343,2022/07/23,09:53:49,"C227230020      ","N227226025      ",0,0,0,227,227,228,229,224,224,230,231,226,227,229,223,227,227,226,228,220,226,232,231,230,229,231,226,227,227,228,227,224,225,231,232,229,230,230,227,230,228,229,240,244,246,237,236,241,243,240,241,239,242,242,240,243,247,237,238,242,246,244,245,243,245,243,240,244,248,236,238,242,244,240,242,242,243,312,241,245,247,1119,1118,1117,1117,1115,1115,1115,1115,1114,1111,1112,1111,1112,1111,1111,1113,1113,1114,1113,1114,1114,1112,1113,1111,1111,1112,1112,1113,1112,1112,1113,1113,1114,1115,1115,1110,1117,1119,1120,685,680,677,686,689,683,673,677,678,678,674,678,677,673,671,680,684,680,669,674,674,675,672,678,676,674,670,680,686,679,672,677,677,679,676,627,680,678,679,960,999,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
344,2022/07/23,09:53:50,"C227230020      ","N227226025      ",0,0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,"","?","","","","","?","","","","","Q","","","",0,0,0,0,0
345,2022/07/23,09:53:50,"C227230020      ","N227226025      ",0,0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,"","?","","","","","?","","","","","Q","","","",0,0,0,0,0
346,2022/07/23,09:53:50,"C227230020      ","N227226025      ",0,0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,"","?","","","","","?","","","","","Q","","","",0,0,0,0,0
347,2022/07/23,09:53:50,"C227230020      ","N227226025      ",0,0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,"","?","","","","","?","","","","","Q","","","",0,0,0,0,0
348,2022/07/23,09:53:51,"C227230020      ","N227226025      ",0,1,0,234,231,226,228,228,226,226,223,226,225,222,223,227,231,225,225,228,224,225,224,225,226,220,225,229,230,225,226,226,225,225,226,227,226,224,225,230,231,227,242,239,241,235,242,241,239,244,245,237,240,243,243,242,242,241,244,244,242,245,249,237,238,243,244,242,243,241,243,243,241,245,248,238,239,244,245,242,242,1122,1116,1117,1113,1116,1113,1115,1113,1113,1115,1113,1113,1112,1113,1110,1109,1111,1109,1109,1110,1110,1110,1109,1110,1109,1110,1108,1108,1108,1107,1108,1110,1110,1112,1112,1114,1115,1117,1117,684,688,686,688,680,686,683,681,677,686,688,684,674,678,677,678,674,678,675,672,670,681,684,678,670,673,674,675,670,674,674,671,669,680,684,681,674,678,681,990,1009,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
349,2022/07/23,09:53:51,"C227230020      ","N227226025      ",1,1,1,227,224,226,225,224,222,230,229,224,225,226,224,226,224,225,226,222,224,230,230,227,227,228,224,226,225,225,229,222,224,231,230,227,228,229,227,227,227,227,240,244,245,236,237,243,242,240,242,241,243,243,240,244,247,234,236,241,240,238,240,240,241,241,239,244,245,234,237,242,242,240,241,239,241,241,239,243,245,1117,1119,1116,1118,1117,1117,1117,1115,1114,1113,1114,1112,1113,1113,1114,1114,1113,1114,1113,1113,1113,1112,1113,1111,1111,1112,1113,1113,1112,1112,1113,1113,1113,1113,1114,1114,1115,1117,1118,688,683,680,690,692,686,677,681,680,682,677,681,680,678,675,686,690,685,676,680,680,681,677,681,679,676,676,684,687,682,673,677,678,680,677,682,682,680,681,983,1005,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
350,2022/07/23,09:53:51,"C227230020      ","N227226025      ",1,1,1,233,232,227,228,228,226,227,225,226,228,223,225,230,231,228,226,230,227,226,227,226,228,223,225,231,232,228,229,231,226,229,226,228,229,225,225,232,232,228,244,240,243,242,244,244,242,245,246,236,237,242,242,239,240,240,242,242,239,242,245,238,239,245,243,242,243,242,243,243,241,244,248,237,238,244,244,241,242,1122,1120,1118,1117,1116,1114,1116,1113,1114,1117,1114,1115,1115,1115,1114,1113,1114,1113,1113,1113,1114,1115,1114,1114,1114,1114,1113,1114,1114,1112,1114,1114,1116,1117,1117,1117,1118,1120,1119,681,686,685,685,679,683,682,678,676,688,691,685,677,682,681,683,677,683,681,678,677,684,688,682,675,678,678,680,675,680,680,678,676,686,691,686,679,683,684,978,1006,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
351,2022/07/23,09:53:52,"C227230020      ","N227226025      ",1,1,1,228,227,227,227,223,222,229,231,227,227,230,226,226,226,226,227,222,225,232,232,228,229,228,226,226,225,226,228,223,225,230,230,228,229,229,226,227,226,228,242,245,248,238,237,243,245,242,242,241,243,242,241,245,249,239,242,245,246,245,246,244,246,245,242,245,249,238,241,244,245,242,242,244,244,244,241,246,249,1118,1118,1116,1118,1115,1116,1115,1115,1114,1113,1112,1111,1111,1112,1112,1113,1114,1113,1112,1113,1113,1112,1113,1111,1111,1112,1111,1113,1113,1112,1112,1114,1114,1114,1115,1114,1115,1118,1119,682,679,676,685,687,683,672,676,676,676,673,678,675,672,670,679,683,677,669,672,674,675,673,677,676,674,670,680,685,679,671,676,676,678,675,679,679,678,678,963,995,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
352,2022/07/23,09:53:52,"C227230020      ","N227226025      ",0,0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,"","?","","","","","?","","","","","E","","","",0,0,0,0,0
