"VISION_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","ƒ´∏ﬁ∂Û ¡æ«’ ∞·∞˙","¿Œº≠∆Æ NG »Æ¿Œ","∞®«’∫Œ ∞·∞˙","ƒ≥∫Ò∆º ∞·∞˙","¡¢√À∫Œ ∞∏_01","¡¢√À∫Œ ∞∏_02","¡¢√À∫Œ ∞∏_03","¡¢√À∫Œ ∞∏_04","¡¢√À∫Œ ∞∏_05","¡¢√À∫Œ ∞∏_06","¡¢√À∫Œ ∞∏_07","¡¢√À∫Œ ∞∏_08","¡¢√À∫Œ ∞∏_09","¡¢√À∫Œ ∞∏_10","¡¢√À∫Œ ∞∏_11","¡¢√À∫Œ ∞∏_12","¡¢√À∫Œ ∞∏_13","¡¢√À∫Œ ∞∏_14","¡¢√À∫Œ ∞∏_15","¡¢√À∫Œ ∞∏_16","¡¢√À∫Œ ∞∏_17","¡¢√À∫Œ ∞∏_18","¡¢√À∫Œ ∞∏_19","¡¢√À∫Œ ∞∏_20","¡¢√À∫Œ ∞∏_21","¡¢√À∫Œ ∞∏_22","¡¢√À∫Œ ∞∏_23","¡¢√À∫Œ ∞∏_24","¡¢√À∫Œ ∞∏_25","¡¢√À∫Œ ∞∏_26","¡¢√À∫Œ ∞∏_27","¡¢√À∫Œ ∞∏_28","¡¢√À∫Œ ∞∏_29","¡¢√À∫Œ ∞∏_30","¡¢√À∫Œ ∞∏_31","¡¢√À∫Œ ∞∏_32","¡¢√À∫Œ ∞∏_33","¡¢√À∫Œ ∞∏_34","¡¢√À∫Œ ∞∏_35","¡¢√À∫Œ ∞∏_36","¡¢√À∫Œ ∞∏_37","¡¢√À∫Œ ∞∏_38","¡¢√À∫Œ ∞∏_39","¡¢√À∫Œ ∞∏_40","¡¢√À∫Œ ∞∏_41","¡¢√À∫Œ ∞∏_42","¡¢√À∫Œ ∞∏_43","¡¢√À∫Œ ∞∏_44","¡¢√À∫Œ ∞∏_45","¡¢√À∫Œ ∞∏_46","¡¢√À∫Œ ∞∏_47","¡¢√À∫Œ ∞∏_48","¡¢√À∫Œ ∞∏_49","¡¢√À∫Œ ∞∏_50","¡¢√À∫Œ ∞∏_51","¡¢√À∫Œ ∞∏_52","¡¢√À∫Œ ∞∏_53","¡¢√À∫Œ ∞∏_54","¡¢√À∫Œ ∞∏_55","¡¢√À∫Œ ∞∏_56","¡¢√À∫Œ ∞∏_57","¡¢√À∫Œ ∞∏_58","¡¢√À∫Œ ∞∏_59","¡¢√À∫Œ ∞∏_60","¡¢√À∫Œ ∞∏_61","¡¢√À∫Œ ∞∏_62","¡¢√À∫Œ ∞∏_63","¡¢√À∫Œ ∞∏_64","¡¢√À∫Œ ∞∏_65","¡¢√À∫Œ ∞∏_66","¡¢√À∫Œ ∞∏_67","¡¢√À∫Œ ∞∏_68","¡¢√À∫Œ ∞∏_69","¡¢√À∫Œ ∞∏_70","¡¢√À∫Œ ∞∏_71","¡¢√À∫Œ ∞∏_72","¡¢√À∫Œ ∞∏_73","¡¢√À∫Œ ∞∏_74","¡¢√À∫Œ ∞∏_75","¡¢√À∫Œ ∞∏_76","¡¢√À∫Œ ∞∏_77","¡¢√À∫Œ ∞∏_78","≥ªø‹√¯ ∞®«’∫Œ_01","≥ªø‹√¯ ∞®«’∫Œ_02","≥ªø‹√¯ ∞®«’∫Œ_03","≥ªø‹√¯ ∞®«’∫Œ_04","≥ªø‹√¯ ∞®«’∫Œ_05","≥ªø‹√¯ ∞®«’∫Œ_06","≥ªø‹√¯ ∞®«’∫Œ_07","≥ªø‹√¯ ∞®«’∫Œ_08","≥ªø‹√¯ ∞®«’∫Œ_09","≥ªø‹√¯ ∞®«’∫Œ_10","≥ªø‹√¯ ∞®«’∫Œ_11","≥ªø‹√¯ ∞®«’∫Œ_12","≥ªø‹√¯ ∞®«’∫Œ_13","≥ªø‹√¯ ∞®«’∫Œ_14","≥ªø‹√¯ ∞®«’∫Œ_15","≥ªø‹√¯ ∞®«’∫Œ_16","≥ªø‹√¯ ∞®«’∫Œ_17","≥ªø‹√¯ ∞®«’∫Œ_18","≥ªø‹√¯ ∞®«’∫Œ_19","≥ªø‹√¯ ∞®«’∫Œ_20","≥ªø‹√¯ ∞®«’∫Œ_21","≥ªø‹√¯ ∞®«’∫Œ_22","≥ªø‹√¯ ∞®«’∫Œ_23","≥ªø‹√¯ ∞®«’∫Œ_24","≥ªø‹√¯ ∞®«’∫Œ_25","≥ªø‹√¯ ∞®«’∫Œ_26","≥ªø‹√¯ ∞®«’∫Œ_27","≥ªø‹√¯ ∞®«’∫Œ_28","≥ªø‹√¯ ∞®«’∫Œ_29","≥ªø‹√¯ ∞®«’∫Œ_30","≥ªø‹√¯ ∞®«’∫Œ_31","≥ªø‹√¯ ∞®«’∫Œ_32","≥ªø‹√¯ ∞®«’∫Œ_33","≥ªø‹√¯ ∞®«’∫Œ_34","≥ªø‹√¯ ∞®«’∫Œ_35","≥ªø‹√¯ ∞®«’∫Œ_36","≥ªø‹√¯ ∞®«’∫Œ_37","≥ªø‹√¯ ∞®«’∫Œ_38","≥ªø‹√¯ ∞®«’∫Œ_39","≥ªø‹√¯ ∞®«’∫Œ_40","≥ªø‹√¯ ∞®«’∫Œ_41","≥ªø‹√¯ ∞®«’∫Œ_42","≥ªø‹√¯ ∞®«’∫Œ_43","≥ªø‹√¯ ∞®«’∫Œ_44","≥ªø‹√¯ ∞®«’∫Œ_45","≥ªø‹√¯ ∞®«’∫Œ_46","≥ªø‹√¯ ∞®«’∫Œ_47","≥ªø‹√¯ ∞®«’∫Œ_48","≥ªø‹√¯ ∞®«’∫Œ_49","≥ªø‹√¯ ∞®«’∫Œ_50","≥ªø‹√¯ ∞®«’∫Œ_51","≥ªø‹√¯ ∞®«’∫Œ_52","≥ªø‹√¯ ∞®«’∫Œ_53","≥ªø‹√¯ ∞®«’∫Œ_54","≥ªø‹√¯ ∞®«’∫Œ_55","≥ªø‹√¯ ∞®«’∫Œ_56","≥ªø‹√¯ ∞®«’∫Œ_57","≥ªø‹√¯ ∞®«’∫Œ_58","≥ªø‹√¯ ∞®«’∫Œ_59","≥ªø‹√¯ ∞®«’∫Œ_60","≥ªø‹√¯ ∞®«’∫Œ_61","≥ªø‹√¯ ∞®«’∫Œ_62","≥ªø‹√¯ ∞®«’∫Œ_63","≥ªø‹√¯ ∞®«’∫Œ_64","≥ªø‹√¯ ∞®«’∫Œ_65","≥ªø‹√¯ ∞®«’∫Œ_66","≥ªø‹√¯ ∞®«’∫Œ_67","≥ªø‹√¯ ∞®«’∫Œ_68","≥ªø‹√¯ ∞®«’∫Œ_69","≥ªø‹√¯ ∞®«’∫Œ_70","≥ªø‹√¯ ∞®«’∫Œ_71","≥ªø‹√¯ ∞®«’∫Œ_72","≥ªø‹√¯ ∞®«’∫Œ_73","≥ªø‹√¯ ∞®«’∫Œ_74","≥ªø‹√¯ ∞®«’∫Œ_75","≥ªø‹√¯ ∞®«’∫Œ_76","≥ªø‹√¯ ∞®«’∫Œ_77","≥ªø‹√¯ ∞®«’∫Œ_78","»¶µÂ¥ŸøÓ ∞∏_01","»¶µÂ¥ŸøÓ ∞∏_02","DM60324","DM60326","DM60328","DM60330","DM60332","DM60334","DM60336","DM60338","DM60340","DM60342","DM60344","DM60346","DM60348","DM60350","DM60352","DM60354","DM60356","DM60358","DM60360","DM60362"
1543,2022/07/22,18:47:17,"C227220031      ","N227204016      ",1,1,1,235,242,237,227,227,227,228,233,225,221,229,232,226,239,234,218,222,220,223,220,224,219,226,234,229,243,236,224,226,224,224,226,225,225,228,234,231,233,229,255,254,257,254,256,256,254,256,250,253,251,257,257,254,257,256,255,256,253,255,258,249,247,251,252,250,252,250,253,252,253,252,255,246,247,255,254,253,254,1119,1119,1119,1119,1119,1118,1118,1117,1118,1119,1119,1118,1118,1117,1117,1117,1118,1117,1117,1117,1117,1118,1117,1116,1115,1116,1116,1116,1117,1116,1115,1116,1117,1119,1118,1118,1116,1117,1116,655,655,656,662,657,664,661,659,660,668,669,661,663,657,657,664,663,665,665,663,655,670,673,665,660,659,659,666,662,665,662,662,662,673,671,662,659,654,656,996,985,1,"","4","","","","","D","","","","","O","","","",0,0,0,0,0
1544,2022/07/22,18:47:17,"C227220031      ","N227204016      ",1,1,1,232,233,224,222,236,235,228,241,236,226,231,225,226,226,226,219,222,230,230,240,236,227,228,224,228,229,227,222,225,231,229,242,237,227,228,223,231,232,229,246,250,254,245,244,248,251,249,234,234,234,235,233,238,240,233,243,246,245,245,243,243,242,247,246,251,255,250,250,251,253,252,253,253,252,253,252,255,258,1125,1125,1126,1126,1126,1126,1125,1124,1122,1123,1122,1120,1121,1120,1120,1121,1121,1123,1120,1121,1120,1120,1120,1119,1119,1119,1120,1121,1120,1120,1119,1121,1120,1121,1121,1120,1120,1121,1121,673,669,668,679,678,674,670,670,683,686,683,688,685,680,678,687,680,678,673,672,672,674,674,672,669,664,662,670,674,672,663,660,663,667,664,669,666,664,664,998,997,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
1545,2022/07/22,18:47:17,"C227220031      ","N227204016      ",1,1,1,241,245,236,223,228,218,232,232,227,224,223,224,231,231,227,227,224,221,223,223,225,222,228,232,234,243,236,225,226,223,224,223,226,225,232,233,233,235,231,252,251,252,249,253,252,251,255,253,243,245,248,249,250,249,248,254,255,251,253,256,248,249,251,255,252,252,250,251,252,249,259,261,251,251,255,256,254,254,1118,1118,1118,1116,1116,1115,1115,1114,1113,1116,1114,1114,1112,1111,1112,1111,1111,1111,1111,1111,1110,1113,1111,1112,1111,1112,1112,1112,1112,1112,1112,1113,1113,1116,1115,1115,1115,1116,1115,655,656,661,667,659,665,657,654,665,678,682,677,666,665,669,670,655,661,660,656,654,668,665,659,652,653,653,659,656,663,663,652,649,660,666,663,651,652,656,985,998,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
1546,2022/07/22,18:47:18,"C227220031      ","N227204016      ",1,1,1,230,228,229,227,222,223,233,232,244,226,241,223,241,236,227,236,229,234,235,241,237,237,237,233,237,236,235,232,231,234,235,242,238,232,233,234,234,236,231,235,241,244,232,232,237,238,236,235,234,236,238,234,239,242,231,244,249,251,249,250,248,250,248,247,251,255,246,247,252,253,244,246,245,248,249,248,254,256,1119,1119,1119,1119,1116,1119,1117,1118,1118,1117,1117,1116,1117,1117,1117,1118,1118,1119,1118,1118,1117,1117,1117,1116,1116,1118,1117,1119,1119,1119,1118,1120,1119,1117,1119,1119,1119,1120,1119,690,685,682,695,700,693,680,682,679,679,677,677,678,673,672,682,678,672,666,665,664,667,665,671,666,663,663,672,678,669,660,666,668,671,666,670,666,663,662,987,999,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
1547,2022/07/22,18:47:18,"C227220031      ","N227204016      ",0,0,0,241,240,237,235,235,232,236,235,234,240,234,237,228,246,241,240,241,241,242,241,236,236,231,240,235,245,242,240,239,237,240,227,228,223,228,232,231,237,234,250,249,251,249,253,254,252,256,255,246,246,253,253,251,255,255,255,254,252,256,259,250,249,247,250,249,251,249,252,253,251,242,247,237,317,244,245,245,247,1126,1126,1125,1125,1125,1124,1125,1125,1126,1127,1126,1126,1123,1124,1123,1123,1123,1122,1123,1124,1123,1125,1123,1124,1123,1123,1122,1122,1124,1124,1123,1124,1125,1126,1121,1127,1125,1126,1126,668,672,673,676,672,676,673,669,666,675,679,670,667,667,665,665,662,665,663,659,658,667,675,672,668,667,664,667,665,670,666,680,678,688,719,686,673,671,671,1006,1001,1,"","4","","","","","H","","","","","P","","","",0,0,0,0,0
1548,2022/07/22,18:47:18,"C227220031      ","N227204016      ",1,1,1,241,240,239,237,232,236,241,240,243,232,242,238,241,240,238,234,226,228,235,234,230,230,233,240,239,239,234,236,236,236,240,244,241,237,240,238,239,238,237,236,240,242,234,234,239,240,238,251,249,252,252,251,254,251,251,243,250,249,248,249,245,248,245,242,246,250,242,241,249,250,251,251,247,249,252,251,255,258,1124,1124,1123,1125,1124,1124,1123,1123,1123,1122,1123,1120,1122,1122,1121,1123,1121,1122,1121,1121,1121,1121,1121,1120,1122,1122,1121,1123,1123,1124,1123,1124,1124,1124,1125,1123,1125,1126,1126,680,675,673,686,691,683,677,679,666,668,664,666,663,660,657,666,688,679,672,673,675,680,676,671,670,666,664,676,683,675,667,663,667,673,668,670,669,669,667,996,993,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
1549,2022/07/22,18:47:19,"C227220031      ","N227204016      ",0,0,0,231,239,236,235,237,233,233,233,236,229,230,230,236,236,232,232,234,231,233,232,232,231,231,231,234,239,237,235,240,235,237,234,234,231,229,230,237,237,234,248,248,249,249,249,251,249,253,249,242,243,249,248,247,248,249,246,248,246,249,254,243,243,250,250,250,251,251,254,255,252,256,262,250,315,255,257,255,256,1124,1126,1125,1124,1125,1122,1124,1124,1123,1124,1124,1125,1124,1124,1123,1122,1123,1122,1124,1123,1124,1125,1124,1125,1124,1124,1125,1125,1125,1125,1125,1126,1126,1129,1121,1127,1126,1127,1126,670,672,672,674,671,674,674,671,670,682,685,680,672,674,677,677,676,679,679,675,673,681,686,678,668,669,670,672,664,669,666,668,666,679,758,677,667,669,669,1006,994,1,"","4","","","","","B","","","","","P","","","",0,0,0,0,0
1550,2022/07/22,18:47:19,"C227220031      ","N227204016      ",0,0,0,239,237,239,235,235,235,225,241,236,235,237,234,236,236,235,235,230,231,234,240,236,236,239,228,227,226,229,227,226,227,232,234,231,229,231,228,230,228,229,249,253,255,248,246,252,252,250,248,247,247,249,244,249,252,240,246,249,251,248,251,249,250,236,235,239,243,231,235,240,240,244,243,245,316,244,244,249,251,1120,1120,1120,1122,1120,1123,1118,1119,1116,1119,1117,1117,1118,1118,1116,1118,1118,1117,1118,1117,1118,1117,1118,1115,1115,1115,1114,1117,1116,1116,1116,1117,1116,1118,1115,1116,1117,1118,1117,666,662,659,670,675,670,666,667,668,672,669,669,670,665,662,675,675,671,666,666,664,666,663,687,687,683,679,691,694,686,678,674,678,679,750,680,678,675,673,999,999,1,"","4","","","","","C","","","","","P","","","",0,0,0,0,0
1551,2022/07/22,18:47:19,"C227220031      ","N227204016      ",1,1,1,224,242,239,235,236,234,235,234,221,220,226,230,224,241,233,220,222,220,221,219,222,220,230,230,229,244,237,225,225,222,224,223,224,224,225,234,231,235,231,257,254,257,255,256,257,254,256,260,251,250,255,256,253,256,255,256,256,251,255,257,249,247,251,249,248,249,249,251,251,251,250,253,244,246,254,254,251,253,1119,1118,1118,1118,1117,1116,1116,1116,1115,1117,1117,1116,1116,1115,1115,1115,1117,1114,1114,1115,1115,1117,1117,1115,1114,1115,1114,1115,1114,1114,1114,1115,1115,1116,1117,1117,1116,1116,1116,654,654,653,658,656,659,658,657,658,668,667,659,655,656,655,660,660,662,662,662,658,668,672,663,662,659,657,663,660,663,660,663,663,672,671,662,656,654,654,998,982,1,"","4","","","","","D","","","","","P","","","",0,0,0,0,0
1552,2022/07/22,18:47:20,"C227220031      ","N227204016      ",0,0,0,242,233,227,227,233,238,234,247,237,228,234,232,232,232,231,226,230,232,231,241,235,229,235,228,233,228,232,233,231,233,229,246,239,230,240,233,236,237,233,246,250,255,245,245,249,180,250,232,231,235,233,231,235,239,234,244,247,248,251,245,246,245,251,249,253,257,251,253,254,255,254,256,254,-2147483648,255,254,257,258,1125,1125,1124,1125,1124,1122,1120,1130,1138,1138,1140,1138,1136,1134,1132,1132,1132,1130,1126,1126,1124,1125,1125,1124,1123,1122,1122,1122,1121,1120,1119,1120,1120,1119,-2147483648,1119,1119,1121,1120,670,664,660,671,672,667,663,672,703,707,703,710,703,697,694,699,691,687,672,670,679,681,679,676,673,669,663,671,677,672,661,655,660,664,-2147483648,663,660,662,660,998,993,1,"","4","","","","","E","","","","","E","","","",0,0,0,0,0
1553,2022/07/22,18:47:20,"C227220031      ","N227204016      ",0,0,0,244,248,240,235,237,220,225,223,227,227,220,226,225,233,232,225,231,227,232,224,235,222,229,236,233,249,239,226,236,231,231,236,241,236,235,238,232,236,233,176,252,252,250,252,251,250,255,243,245,245,250,248,251,248,245,254,252,251,251,255,246,249,254,258,254,252,251,251,252,249,259,263,252,-2147483648,258,257,256,257,1117,1116,1115,1114,1113,1112,1111,1112,1111,1112,1112,1112,1112,1108,1134,1134,1136,1134,1133,1128,1125,1123,1121,1118,1115,1114,1117,1116,1114,1114,1114,1113,1113,1115,-2147483648,1114,1114,1113,1114,651,653,654,659,653,658,656,650,656,669,675,667,660,655,705,709,691,694,688,681,674,681,678,667,653,652,661,663,659,664,664,654,648,660,-2147483648,659,651,652,655,988,998,1,"","4","","","","","F","","","","","Q","","","",0,0,0,0,0
1554,2022/07/22,18:47:20,"C227220031      ","N227204016      ",0,0,0,229,228,228,227,223,225,231,233,241,225,240,233,238,243,244,242,252,242,234,241,235,238,238,234,236,235,235,233,225,234,240,242,239,237,237,236,234,236,232,235,239,242,232,232,237,237,235,236,234,236,236,234,238,241,231,245,247,251,248,250,248,249,249,248,252,253,245,246,251,253,244,245,245,248,311,248,254,257,1119,1119,1118,1120,1117,1118,1117,1116,1117,1116,1116,1116,1116,1115,1115,1116,1116,1116,1116,1117,1116,1116,1116,1115,1116,1117,1117,1118,1118,1119,1118,1118,1118,1117,1120,1113,1120,1120,1119,690,686,683,694,698,691,681,683,679,679,677,679,677,673,672,682,678,673,665,666,664,667,664,669,665,663,662,673,678,670,660,666,668,671,666,615,666,663,662,991,996,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
1555,2022/07/22,18:47:20,"C227220031      ","N227204016      ",1,1,1,241,239,237,234,237,233,235,234,240,239,229,236,244,244,241,240,243,239,240,241,235,231,235,239,235,245,241,241,241,237,239,227,232,223,230,233,230,237,233,249,249,249,249,253,252,252,256,254,246,246,250,252,250,254,254,254,252,252,256,253,250,249,247,250,247,252,250,253,252,253,242,247,237,241,244,245,245,247,1124,1126,1125,1124,1125,1123,1124,1124,1125,1126,1125,1124,1123,1122,1123,1122,1122,1121,1122,1122,1122,1124,1123,1123,1122,1121,1123,1122,1123,1122,1122,1123,1123,1125,1125,1125,1125,1126,1125,670,673,675,679,671,677,672,669,666,675,681,673,668,667,665,666,663,666,663,659,659,668,675,673,666,667,664,666,661,669,663,679,677,686,689,684,672,671,671,1005,1002,1,"","4","","","","","H","","","","","Q","","","",0,0,0,0,0
1556,2022/07/22,18:47:21,"C227220031      ","N227204016      ",1,1,1,241,240,241,229,235,234,236,242,242,232,242,237,240,239,237,229,227,226,235,235,232,232,234,240,242,243,238,233,237,235,237,245,240,240,240,238,237,238,235,238,243,243,235,235,239,240,239,253,248,252,253,252,255,255,254,245,251,250,249,251,245,249,246,242,246,251,244,242,248,250,251,250,248,249,253,251,256,259,1125,1125,1124,1125,1124,1125,1123,1123,1123,1122,1122,1122,1122,1122,1121,1123,1121,1122,1121,1121,1120,1121,1121,1121,1121,1122,1122,1123,1123,1123,1123,1124,1123,1124,1124,1123,1125,1125,1126,679,676,672,686,690,683,677,679,665,669,664,667,663,660,657,666,689,681,672,673,674,679,674,670,670,666,664,673,679,675,665,662,668,672,667,669,669,667,665,993,994,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
1557,2022/07/22,18:47:21,"C227220031      ","N227204016      ",0,0,0,231,239,236,233,238,231,233,233,234,232,230,229,237,237,232,232,234,233,232,229,233,225,230,232,234,241,238,235,240,236,238,235,235,231,231,232,237,238,234,249,249,249,249,250,252,249,253,252,241,244,249,248,248,249,249,246,248,245,249,254,243,243,251,252,251,253,252,254,257,254,256,264,251,251,316,259,256,256,1125,1126,1125,1124,1125,1122,1124,1124,1124,1125,1125,1125,1125,1125,1124,1123,1123,1123,1124,1123,1124,1126,1124,1125,1124,1125,1125,1125,1126,1124,1125,1126,1126,1128,1128,1122,1126,1127,1126,669,671,673,675,670,675,675,672,670,684,686,681,673,674,676,676,676,678,679,675,671,680,685,678,668,668,670,675,665,668,667,667,664,678,683,624,666,668,669,1001,988,1,"","4","","","","","B","","","","","P","","","",0,0,0,0,0
1558,2022/07/22,18:47:21,"C227220031      ","N227204016      ",0,0,0,238,232,237,227,219,234,225,241,237,229,237,229,230,234,231,227,230,231,230,239,236,227,238,225,227,226,227,226,223,225,225,234,231,229,230,227,229,228,229,249,253,257,249,247,246,251,250,248,245,246,247,244,248,252,240,246,250,250,248,250,249,250,236,235,240,243,232,233,240,240,244,243,243,245,312,245,248,252,1121,1122,1123,1124,1122,1121,1120,1120,1119,1119,1119,1118,1119,1119,1117,1119,1118,1119,1118,1119,1117,1118,1118,1115,1116,1117,1116,1117,1116,1118,1116,1117,1118,1117,1118,1112,1117,1116,1117,667,664,662,672,676,671,667,668,669,674,670,672,673,667,664,678,677,672,667,666,666,669,664,690,689,685,683,692,696,688,681,675,679,682,680,624,678,676,674,1001,999,1,"","4","","","","","C","","","","","B","","","",0,0,0,0,0
1559,2022/07/22,18:47:25,"C227220031      ","N227204016      ",1,1,1,227,242,238,224,229,219,229,225,224,223,224,231,227,232,224,222,226,222,223,222,227,222,221,232,229,242,230,225,226,224,225,226,226,224,227,233,231,234,227,254,254,257,254,254,257,255,257,261,251,251,256,257,253,256,255,255,256,253,255,259,248,246,251,251,248,251,248,252,253,251,252,255,245,246,253,254,253,255,1119,1118,1119,1120,1119,1118,1119,1118,1118,1120,1119,1119,1118,1117,1118,1117,1119,1117,1117,1117,1118,1118,1118,1117,1116,1116,1117,1116,1117,1116,1116,1116,1116,1118,1118,1118,1118,1117,1117,657,655,657,663,659,663,661,661,661,669,669,662,664,658,661,666,664,665,666,663,657,673,674,667,668,661,663,670,663,666,665,664,664,675,673,664,664,655,657,996,982,1,"","4","","","","","D","","","","","P","","","",0,0,0,0,0
1560,2022/07/22,18:47:28,"C227220031      ","N227204016      ",1,1,1,232,232,224,223,227,233,229,242,237,231,227,226,231,231,225,223,223,232,232,241,236,224,228,225,228,229,230,225,224,232,231,243,238,226,233,225,229,226,227,246,252,256,246,247,249,251,249,233,233,234,235,234,239,242,233,246,247,247,246,245,243,244,249,248,253,255,251,250,253,254,252,254,253,253,253,250,256,259,1124,1124,1126,1126,1125,1125,1124,1123,1122,1123,1123,1121,1122,1121,1121,1122,1122,1121,1122,1121,1121,1119,1120,1120,1120,1121,1121,1122,1121,1121,1120,1120,1121,1121,1121,1121,1120,1121,1120,673,668,668,678,677,672,669,669,684,685,684,687,684,677,675,687,678,675,670,670,671,674,671,671,668,661,658,670,673,669,660,659,660,665,662,667,664,662,662,1000,997,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
1561,2022/07/22,18:47:31,"C227220031      ","N227204016      ",0,0,0,230,245,236,223,227,218,222,223,222,223,221,222,231,230,226,221,226,221,224,224,227,224,223,234,235,241,228,226,227,224,224,227,228,225,225,233,231,235,230,251,249,252,249,251,252,251,254,254,245,246,248,248,250,249,249,255,255,252,253,257,248,251,251,254,252,250,249,251,251,250,258,261,251,251,306,256,255,255,1118,1118,1117,1116,1116,1115,1114,1115,1113,1116,1114,1114,1112,1111,1111,1111,1112,1110,1111,1111,1111,1112,1112,1112,1111,1111,1112,1113,1113,1112,1112,1114,1114,1116,1117,1108,1116,1116,1115,656,659,661,668,661,666,659,657,665,677,682,677,667,664,668,671,655,660,660,656,653,668,665,659,653,654,658,662,655,663,663,654,651,662,670,745,653,654,656,992,1001,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
1562,2022/07/22,18:47:34,"C227220031      ","N227204016      ",0,0,0,229,228,228,228,222,223,230,231,241,226,233,228,225,229,226,224,228,232,234,243,237,235,235,232,235,234,228,225,229,233,238,242,238,230,232,233,228,233,225,235,239,243,231,231,237,237,236,236,235,235,237,234,238,243,230,244,248,249,247,250,248,249,248,247,250,254,245,247,251,253,244,245,245,248,313,247,253,257,1118,1119,1119,1120,1119,1118,1117,1118,1118,1117,1116,1116,1117,1115,1116,1117,1117,1118,1118,1118,1117,1117,1117,1116,1117,1117,1117,1119,1119,1119,1119,1119,1119,1118,1120,1112,1119,1120,1119,689,683,682,694,700,692,681,684,680,680,679,679,678,674,673,683,679,673,667,668,666,669,666,671,667,666,665,675,679,672,662,669,671,672,667,613,666,663,662,992,999,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
1563,2022/07/22,18:47:34,"C227220031      ","N227204016      ",0,0,0,238,237,234,233,233,229,233,233,232,238,230,237,236,244,242,237,241,233,225,234,231,230,226,238,235,244,242,232,237,229,234,226,225,223,221,231,232,237,233,247,249,250,249,253,252,252,255,254,246,248,249,251,251,253,252,253,253,252,256,254,248,249,247,249,247,251,249,251,253,252,242,248,236,238,311,246,244,246,1122,1124,1122,1123,1123,1122,1122,1123,1124,1125,1124,1123,1122,1123,1122,1122,1122,1122,1122,1122,1122,1123,1122,1123,1122,1122,1121,1121,1122,1121,1122,1122,1123,1123,1124,1118,1125,1125,1125,670,673,674,677,671,678,672,670,666,675,680,672,669,668,666,667,663,667,665,659,661,670,676,673,667,667,664,668,663,669,664,680,677,687,691,620,674,671,672,1004,998,1,"","4","","","","","H","","","","","P","","","",0,0,0,0,0
1564,2022/07/22,18:47:35,"C227220031      ","N227204016      ",1,1,1,240,239,238,229,235,235,229,243,244,233,239,233,233,234,226,230,225,227,234,233,230,231,232,236,237,242,234,230,236,235,235,245,240,238,240,238,238,237,237,237,241,244,234,234,239,241,238,253,249,253,254,252,256,258,253,244,250,250,250,249,246,248,246,242,247,249,245,244,249,251,251,251,248,248,252,252,256,255,1125,1124,1124,1125,1123,1124,1122,1122,1122,1122,1122,1120,1121,1121,1120,1123,1121,1121,1120,1119,1119,1119,1120,1120,1121,1122,1122,1123,1123,1124,1123,1123,1122,1123,1123,1123,1124,1125,1125,680,676,672,685,689,682,676,678,664,667,662,665,660,658,655,664,687,679,671,670,674,678,675,668,669,664,662,672,677,675,664,660,666,672,666,669,667,668,665,994,997,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
1565,2022/07/22,18:47:35,"C227220031      ","N227204016      ",0,0,0,231,241,239,234,240,232,234,233,232,224,231,229,231,236,233,227,236,230,232,233,225,230,231,231,233,239,238,233,241,228,235,235,235,228,231,231,232,238,234,249,249,249,249,249,251,250,253,251,241,245,249,248,248,249,248,245,247,243,249,254,244,243,250,251,251,253,252,254,256,254,257,265,250,249,317,259,255,255,1125,1126,1126,1126,1126,1124,1124,1124,1124,1126,1126,1127,1125,1125,1124,1122,1123,1122,1124,1123,1124,1126,1125,1125,1124,1125,1125,1124,1125,1124,1125,1126,1126,1128,1127,1122,1126,1126,1126,669,669,671,674,670,675,672,671,669,683,685,681,672,673,676,678,676,679,679,674,671,681,684,678,668,669,669,672,663,669,667,666,663,679,683,624,664,667,668,1006,990,1,"","4","","","","","B","","","","","P","","","",0,0,0,0,0
1566,2022/07/22,18:47:35,"C227220031      ","N227204016      ",1,1,1,238,237,233,229,235,234,240,238,236,234,238,231,233,229,234,226,230,232,230,241,236,230,236,226,228,226,229,226,224,227,230,233,230,228,230,227,229,226,228,250,254,258,249,247,249,251,250,250,245,246,248,244,250,252,241,246,250,250,248,251,249,251,237,235,240,244,233,234,241,241,244,243,243,245,245,245,248,251,1120,1121,1123,1124,1122,1121,1120,1118,1119,1119,1120,1118,1119,1119,1118,1120,1119,1119,1118,1119,1119,1119,1119,1116,1116,1117,1116,1118,1118,1117,1117,1118,1118,1116,1117,1116,1117,1117,1118,666,662,660,673,675,670,666,666,668,673,669,672,672,667,663,678,677,672,667,667,664,667,664,689,688,684,681,691,696,686,680,675,679,681,678,682,679,676,674,997,999,1,"","4","","","","","C","","","","","P","","","",0,0,0,0,0
